Marca,SKU,Descripcion, P. Lista USD
AUER,AU801101313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base gris 230/240 V, $ 149.29 
AUER,AU801101404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base gris 12 V AC/D, $ 146.03 
AUER,AU801101405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base gris 24 V AC/D, $ 146.03 
AUER,AU801102310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base gris 110/120 V, $ 149.29 
AUER,AU801102313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base gris 230/240 V, $ 149.29 
AUER,AU801102404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base gris 12 V AC/D, $ 146.03 
AUER,AU801102405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base gris 24 V AC/D, $ 146.03 
AUER,AU801104310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base gris 110/120 V, $ 224.15 
AUER,AU801104313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base gris 230/240 V, $ 224.15 
AUER,AU801104404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base gris 12 V AC/D, $ 221.37 
AUER,AU801104405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base gris 24 V AC/D, $ 221.37 
AUER,AU801105310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base gris 110/120 V, $ 224.15 
AUER,AU801105313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base gris 230/240 V, $ 224.15 
AUER,AU801105404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base gris 12 V AC/D, $ 221.37 
AUER,AU801105405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base gris 24 V AC/D, $ 221.37 
AUER,AU801106310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base gris 110/120 V, $ 224.15 
AUER,AU801106313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base gris 230/240 V, $ 224.15 
AUER,AU801106404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base gris 12 V AC/D, $ 221.37 
AUER,AU801106405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base gris 24 V AC/D, $ 221.37 
AUER,AU801107310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base gris 110/120 V, $ 149.29 
AUER,AU801107313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base gris 230/240 V, $ 149.29 
AUER,AU801107404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base gris 12 V AC/D, $ 146.03 
AUER,AU801107405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base gris 24 V AC/D, $ 146.03 
AUER,AU801111310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 110/120 V A, $ 178.60 
AUER,AU801111313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 230/240 V A, $ 178.60 
AUER,AU801111405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 12-24 V AC/, $ 188.81 
AUER,AU801112310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base gris 110/120 V A, $ 178.60 
AUER,AU801112313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base gris 230/240 V A, $ 178.60 
AUER,AU801112405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base gris 12-24 V AC/, $ 188.81 
AUER,AU801117310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 110/120 V A, $ 178.60 
AUER,AU801117313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 230/240 V A, $ 178.60 
AUER,AU801117405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base gris 12-24 V AC/, $ 188.81 
AUER,AU801150405,IMM Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base gris 24 V AC/DC, $ 202.76 
AUER,AU801226310,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base g, $ 160.45 
AUER,AU801226313,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base g, $ 160.45 
AUER,AU801226405,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base g, $ 157.65 
AUER,AU801326310,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 161.39 
AUER,AU801326313,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 161.39 
AUER,AU801326405,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 158.60 
AUER,AU801501310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base negra 110/120 , $ 149.29 
AUER,AU801501313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base negra 230/240 , $ 149.29 
AUER,AU801501404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base negra 12 V AC/, $ 146.03 
AUER,AU801501405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AB) base negra 24 V AC/, $ 146.03 
AUER,AU801502310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base negra 110/120 , $ 149.29 
AUER,AU801502313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base negra 230/240 , $ 149.29 
AUER,AU801502404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base negra 12 V AC/, $ 146.03 
AUER,AU801502405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (RO) base negra 24 V AC/, $ 146.03 
AUER,AU801504310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base negra 110/120 , $ 224.15 
AUER,AU801504313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base negra 230/240 , $ 224.15 
AUER,AU801504404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base negra 12 V AC/, $ 221.37 
AUER,AU801504405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (TR) base negra 24 V AC/, $ 221.37 
AUER,AU801505310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base negra 110/120 , $ 224.15 
AUER,AU801505313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base negra 230/240 , $ 224.15 
AUER,AU801505404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base negra 12 V AC/, $ 221.37 
AUER,AU801505405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AZ) base negra 24 V AC/, $ 221.37 
AUER,AU801506310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base negra 110/120 , $ 224.15 
AUER,AU801506313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base negra 230/240 , $ 224.15 
AUER,AU801506404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base negra 12 V AC/, $ 221.37 
AUER,AU801506405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (VE) base negra 24 V AC/, $ 221.37 
AUER,AU801507310,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base negra 110/120 , $ 149.29 
AUER,AU801507313,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base negra 230/240 , $ 149.29 
AUER,AU801507404,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base negra 12 V AC/, $ 146.03 
AUER,AU801507405,IBM Ind. luminosos transpanel M22 I LED Fija/Intmitente (AM) base negra 24 V AC/, $ 146.03 
AUER,AU801511310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 110/120 V , $ 178.60 
AUER,AU801511313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 230/240 V , $ 178.60 
AUER,AU801511405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 12-24 V AC, $ 188.81 
AUER,AU801512310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base negra 110/120 V , $ 178.60 
AUER,AU801512313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base negra 230/240 V , $ 178.60 
AUER,AU801512405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (RO) base negra 12-24 V AC, $ 188.81 
AUER,AU801515405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AZ) base negra 12-24 V AC, $ 188.81 
AUER,AU801517310,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 110/120 V , $ 178.60 
AUER,AU801517313,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 230/240 V , $ 178.60 
AUER,AU801517405,ISM Ind. luminoso traspanel M22 I Xenón Estrobo 0.5 J (AB) base negra 12-24 V AC, $ 188.81 
AUER,AU801550405,IMM Ind. luminoso LED luz Fija tricolor rojo-amarillo-verde base negra 24 V AC/D, $ 202.76 
AUER,AU801626310,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base n, $ 160.45 
AUER,AU801626313,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base n, $ 160.45 
AUER,AU801626405,IDM Ind. luminoso traspanel LED Multicolor 2 colores separados rojo-verde base n, $ 157.65 
AUER,AU801726310,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 161.39 
AUER,AU801726313,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 161.39 
AUER,AU801726405,ITM Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 158.60 
AUER,AU802101310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base gris 110/120 V , $ 167.89 
AUER,AU802101313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base gris 230/240 V , $ 167.89 
AUER,AU802101404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base gris 12 V AC/DC, $ 164.15 
AUER,AU802101405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base gris 24 V AC/DC, $ 164.15 
AUER,AU802102310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base gris 110/120 V , $ 167.89 
AUER,AU802102313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base gris 230/240 V , $ 167.89 
AUER,AU802102404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base gris 12 V AC/DC, $ 164.15 
AUER,AU802102405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base gris 24 V AC/DC, $ 164.15 
AUER,AU802104310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base gris 110/120 V , $ 251.60 
AUER,AU802104313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base gris 230/240 V , $ 251.60 
AUER,AU802104404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base gris 12 V AC/DC, $ 249.26 
AUER,AU802104405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base gris 24 V AC/DC, $ 249.26 
AUER,AU802105310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base gris 110/120 V , $ 251.60 
AUER,AU802105313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base gris 230/240 V , $ 251.60 
AUER,AU802105404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base gris 12 V AC/DC, $ 249.26 
AUER,AU802105405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base gris 24 V AC/DC, $ 249.26 
AUER,AU802106310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base gris 110/120 V , $ 251.60 
AUER,AU802106313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base gris 230/240 V , $ 251.60 
AUER,AU802106404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base gris 12 V AC/DC, $ 249.26 
AUER,AU802106405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base gris 24 V AC/DC, $ 249.26 
AUER,AU802107310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base gris 110/120 V , $ 167.89 
AUER,AU802107313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base gris 230/240 V , $ 167.89 
AUER,AU802107404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base gris 12 V AC/DC, $ 164.15 
AUER,AU802107405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base gris 24 V AC/DC, $ 164.15 
AUER,AU802111310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base gris 110/120 V AC, $ 194.40 
AUER,AU802111313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base gris 230/240 V AC, $ 194.40 
AUER,AU802111405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base gris 12-24 V AC/D, $ 200.44 
AUER,AU802112310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base gris 110/120 V AC, $ 194.40 
AUER,AU802112313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base gris 230/240 V AC, $ 194.40 
AUER,AU802112405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base gris 12-24 V AC/D, $ 200.44 
AUER,AU802117310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base gris 110/120 V AC, $ 194.40 
AUER,AU802117313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base gris 230/240 V AC, $ 194.40 
AUER,AU802117405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base gris 12-24 V AC/D, $ 200.44 
AUER,AU802150310,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base gris 110/120 V AC, $ 233.00 
AUER,AU802150313,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base gris 230/240 V AC, $ 233.00 
AUER,AU802150405,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base gris 24 V AC/DC, $ 219.50 
AUER,AU802226310,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base g, $ 179.98 
AUER,AU802226313,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base g, $ 179.98 
AUER,AU802226405,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base g, $ 176.73 
AUER,AU802326310,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 182.30 
AUER,AU802326313,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 182.30 
AUER,AU802326405,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base g, $ 178.60 
AUER,AU802501310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base negra 110/120 V, $ 167.89 
AUER,AU802501313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base negra 230/240 V, $ 167.89 
AUER,AU802501404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base negra 12 V AC/D, $ 164.15 
AUER,AU802501405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AB) base negra 24 V AC/D, $ 164.15 
AUER,AU802502310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base negra 110/120 V, $ 167.89 
AUER,AU802502313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base negra 230/240 V, $ 167.89 
AUER,AU802502404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base negra 12 V AC/D, $ 164.15 
AUER,AU802502405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (RO) base negra 24 V AC/D, $ 164.15 
AUER,AU802504310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base negra 110/120 V, $ 251.60 
AUER,AU802504313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base negra 230/240 V, $ 251.60 
AUER,AU802504404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base negra 12 V AC/D, $ 249.26 
AUER,AU802504405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (TR) base negra 24 V AC/D, $ 249.26 
AUER,AU802505310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base negra 110/120 V, $ 251.60 
AUER,AU802505313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base negra 230/240 V, $ 251.60 
AUER,AU802505404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base negra 12 V AC/D, $ 249.26 
AUER,AU802505405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AZ) base negra 24 V AC/D, $ 249.26 
AUER,AU802506310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base negra 110/120 V, $ 251.60 
AUER,AU802506313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base negra 230/240 V, $ 251.60 
AUER,AU802506404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base negra 12 V AC/D, $ 249.26 
AUER,AU802506405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (VE) base negra 24 V AC/D, $ 249.26 
AUER,AU802507310,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base negra 110/120 V, $ 167.89 
AUER,AU802507313,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base negra 230/240 V, $ 167.89 
AUER,AU802507404,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base negra 12 V AC/D, $ 164.15 
AUER,AU802507405,IBL Ind. luminosos traspanel M22 I LED Fija/Intmitente (AM) base negra 24 V AC/D, $ 164.15 
AUER,AU802511310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base negra 110/120 V A, $ 194.40 
AUER,AU802511313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base negra 230/240 V A, $ 194.40 
AUER,AU802511405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AB) base negra 12-24 V AC/, $ 200.44 
AUER,AU802512310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base negra 110/120 V A, $ 194.40 
AUER,AU802512313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base negra 230/240 V A, $ 194.40 
AUER,AU802512405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (RO) base negra 12-24 V AC/, $ 200.44 
AUER,AU802517310,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base negra 110/120 V A, $ 194.40 
AUER,AU802517313,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base negra 230/240 V A, $ 194.40 
AUER,AU802517405,ISL Ind. luminosos traspanel M22 I Xenón Estrobo 1 J (AM) base negra 12-24 V AC/, $ 200.44 
AUER,AU802521310,"ICL Indicador LED estroboscópico, 65mm 2 modos de destello color ámbar, 110/120 ", $ 184.16 
AUER,AU802522310,"ICL Indicador LED estroboscópico, 65mm 2 modos de destello color rojo, 110/120 V", $ 184.16 
AUER,AU802550310,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base negra 110/120 V AC, $ 233.00 
AUER,AU802550313,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base negra 230/240 V AC, $ 233.00 
AUER,AU802550405,IML Ind. luminoso LED Fija tricolor (RO)-(AM)-(VE) base negra 24 V AC/DC, $ 219.50 
AUER,AU802626310,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base n, $ 179.98 
AUER,AU802626313,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base n, $ 179.98 
AUER,AU802626405,IDL Ind. luminoso traspanel LED Multicolor 2 colores separados  (RO)-(VE) base n, $ 176.73 
AUER,AU802726310,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 182.30 
AUER,AU802726313,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 182.30 
AUER,AU802726405,ITL Ind. luminoso traspanel LED Multicolor 2 colores  1/2 lente (RO)-(VE) base n, $ 178.60 
AUER,AU812100313,ESK Zumbador montaje traspanel M22 2 tonos base gris 230/240 V AC  Seleccionable, $ 81.40 
AUER,AU812100405,ESK Zumbador montaje traspanel M22 2 tonos base gris 12-24 V AC/DC  Seleccionabl, $ 79.08 
AUER,AU812110310,ESV Zumbador montaje traspanel M22 2 tonos base gris 110/120 V AC  Seleccionable, $ 86.03 
AUER,AU812110313,ESV Zumbador montaje traspanel M22 2 tonos base gris 230/240 V AC  Seleccionable, $ 86.03 
AUER,AU812110405,ESV Zumbador montaje traspanel M22 2 tonos base gris 12-24 V AC/DC  Seleccionabl, $ 82.79 
AUER,AU812500310,ESK Zumbador montaje traspanel M22 2 tonos base negra 110/120 V AC  Seleccionabl, $ 81.40 
AUER,AU812500313,ESK Zumbador montaje traspanel M22 2 tonos base negra 230/240 V AC  Seleccionabl, $ 81.40 
AUER,AU812500405,ESK Zumbador montaje traspanel M22 2 tonos base negra 12-24 V AC/DC  Seleccionab, $ 79.08 
AUER,AU812500900,"Adaptador M30,5", $ 26.03 
AUER,AU812510310,ESV Zumbador montaje traspanel M22 2 tonos base negra 110/120 V AC  Seleccionabl, $ 86.03 
AUER,AU812510313,ESV Zumbador montaje traspanel M22 2 tonos base negra 230/240 V AC  Seleccionabl, $ 86.03 
AUER,AU812510405,ESV Zumbador montaje traspanel M22 2 tonos base negra 12-24 V AC/DC  Seleccionab, $ 82.79 
AUER,AU813100310,ESM Zumbador montaje transpanel M22 2 tonos base gris 110/120 V AC  Seleccionabl, $ 133.48 
AUER,AU813100313,ESM Zumbador montaje transpanel M22 2 tonos base gris 230/240 V AC  Seleccionabl, $ 133.48 
AUER,AU813100405,ESM Zumbador montaje transpanel M22 2 tonos base gris 12-24 V AC/DC  Seleccionab, $ 117.20 
AUER,AU813111310,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (AB) base gris 110/120 V AC  Co, $ 206.95 
AUER,AU813111313,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (AB) base gris 230/240 V AC  Co, $ 206.95 
AUER,AU813111404,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (AB) base gris 12 V AC/DC  Cont, $ 185.56 
AUER,AU813111405,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (AB) base gris 24 V AC/DC  Cont, $ 185.56 
AUER,AU813112310,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (RO) base gris 110/120 V AC  Co, $ 206.95 
AUER,AU813112313,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (RO) base gris 230/240 V AC  Co, $ 206.95 
AUER,AU813112404,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (RO) base gris 12 V AC/DC  Cont, $ 185.56 
AUER,AU813112405,ELM Ind. Acús/Lumi sinc. transpanel LED Fija/Int (RO) base gris 24 V AC/DC  Cont, $ 185.56 
AUER,AU813121310,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (AB) base gris  110/120 V, $ 206.95 
AUER,AU813121313,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (AB) base gris 230/240 V , $ 206.95 
AUER,AU813121404,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (AB) base gris 12 V AC/DC, $ 185.56 
AUER,AU813121405,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (AB) base gris 24 V AC/DC, $ 185.56 
AUER,AU813122310,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (RO) base gris 110/120 V , $ 206.95 
AUER,AU813122313,EDM Ind. Acús/Lumi selec. rado transpanel LED Fija/Int (RO) base gris 230/240 V , $ 206.95 
